"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn53175053","PZ007_phonationA.wav","1","audio/wav","89644","3485738","1702902685988","3485738","1702902685988","syn53174987","https://www.synapse.org/#!Synapse:syn53175053.1","a11d678a4bc1d79e04c62d4b6d8f5176"
"syn53175426","PZ013_phonationI.wav","1","audio/wav","89644","3485738","1702903818498","3485738","1702903818498","syn53175354","https://www.synapse.org/#!Synapse:syn53175426.1","c07b10d23756dabe378b092c86e3c05e"
"syn53176270","CT014_rhythmPA.wav","1","audio/wav","89644","3485738","1702905827636","3485738","1702905827636","syn53176264","https://www.synapse.org/#!Synapse:syn53176270.1","27b459cda9c2a1827e04189ab6305940"
"syn53175980","PZ010_rhythmKA.wav","1","audio/wav","90284","3485738","1702905450637","3485738","1702905450637","syn53175914","https://www.synapse.org/#!Synapse:syn53175980.1","e4441178e78447eefcb2517887eb5c4c"
"syn53176282","CT029_rhythmPA.wav","1","audio/wav","90284","3485738","1702905851523","3485738","1702905851523","syn53176264","https://www.synapse.org/#!Synapse:syn53176282.1","a1061a6b9c4be0c3970a4d6e3d592664"
"syn53176335","CT066_rhythmPA.wav","1","audio/wav","90284","3485738","1702905926234","3485738","1702905926234","syn53176264","https://www.synapse.org/#!Synapse:syn53176335.1","364cb74e5409bccc523f0ce561e222a8"
"syn53175371","CT029_phonationI.wav","1","audio/wav","90924","3485738","1702903705526","3485738","1702903705526","syn53175354","https://www.synapse.org/#!Synapse:syn53175371.1","d5fb36cecb3e83f6201a07cfceced808"
"syn53175229","PZ004_phonationE.wav","1","audio/wav","91564","3485738","1702903152061","3485738","1702903152061","syn53175169","https://www.synapse.org/#!Synapse:syn53175229.1","a17cd1b7aa71219951fc0869183247e3"
"syn53175366","CT022_phonationI.wav","1","audio/wav","91564","3485738","1702903693335","3485738","1702903693335","syn53175354","https://www.synapse.org/#!Synapse:syn53175366.1","c95f42d92da6f640d58397088a039be0"
"syn53175593","CT056_phonationO.wav","1","audio/wav","91564","3485738","1702904314763","3485738","1702904314763","syn53175548","https://www.synapse.org/#!Synapse:syn53175593.1","7fbbb6f0fe344734780e97aa1503b0b7"
"syn53175792","PZ004_phonationU.wav","1","audio/wav","91564","3485738","1702904747786","3485738","1702904747786","syn53175731","https://www.synapse.org/#!Synapse:syn53175792.1","180293d3f8369eacd1bd78f0ce98728c"
"syn53175583","CT048_phonationO.wav","1","audio/wav","92204","3485738","1702904296079","3485738","1702904296079","syn53175548","https://www.synapse.org/#!Synapse:syn53175583.1","c817d28cb2b7f79bcf019243074738d6"
"syn53175791","PZ003_phonationU.wav","1","audio/wav","92204","3485738","1702904745639","3485738","1702904745639","syn53175731","https://www.synapse.org/#!Synapse:syn53175791.1","95d22323fa9de23fded01a3680f12a05"
"syn53176516","PZ087_rhythmPA.wav","1","audio/wav","92204","3485738","1702906106861","3485738","1702906106861","syn53176264","https://www.synapse.org/#!Synapse:syn53176516.1","457d5213982f7688c870a6d1d754d0e0"
"syn53176864","PZ035_rhythmTA.wav","1","audio/wav","92204","3485738","1702906864934","3485738","1702906864934","syn53176762","https://www.synapse.org/#!Synapse:syn53176864.1","dcbdd0c2038d533f91631a9e747acdda"
"syn53175414","PZ003_phonationI.wav","1","audio/wav","92844","3485738","1702903795011","3485738","1702903795011","syn53175354","https://www.synapse.org/#!Synapse:syn53175414.1","d0e982f0c6394fc7874c1c08c0d2cf3c"
"syn53176023","PZ021_rhythmKA.wav","1","audio/wav","93484","3485738","1702905475462","3485738","1702905475462","syn53175914","https://www.synapse.org/#!Synapse:syn53176023.1","01b73ab3a97a134eb0a16f814089ad23"
"syn53175418","PZ007_phonationI.wav","1","audio/wav","94124","3485738","1702903804190","3485738","1702903804190","syn53175354","https://www.synapse.org/#!Synapse:syn53175418.1","5fa6fdbd124efc55c994cd09e6a4f414"
"syn53175235","PZ010_phonationE.wav","1","audio/wav","94764","3485738","1702903165204","3485738","1702903165204","syn53175169","https://www.synapse.org/#!Synapse:syn53175235.1","4a5e5ad315b45796c880ec3b4f2fd738"
"syn53175622","PZ013_phonationO.wav","1","audio/wav","94764","3485738","1702904370166","3485738","1702904370166","syn53175548","https://www.synapse.org/#!Synapse:syn53175622.1","0ef66a44b362bc51a88ed8265318c57f"
"syn53175971","PZ003_rhythmKA.wav","1","audio/wav","95404","3485738","1702905435303","3485738","1702905435303","syn53175914","https://www.synapse.org/#!Synapse:syn53175971.1","7553b229ca49c4261b9cfca28db04df1"
"syn53175801","PZ013_phonationU.wav","1","audio/wav","96044","3485738","1702904767694","3485738","1702904767694","syn53175731","https://www.synapse.org/#!Synapse:syn53175801.1","61518949931f5b38a103654e38075045"
"syn53176888","PZ063_rhythmTA.wav","1","audio/wav","96044","3485738","1702906920975","3485738","1702906920975","syn53176762","https://www.synapse.org/#!Synapse:syn53176888.1","ad016c93324b36a680fcaea958e6464b"
"syn53176203","PZ104_rhythmKA.wav","1","audio/wav","96684","3485738","1702905636867","3485738","1702905636867","syn53175914","https://www.synapse.org/#!Synapse:syn53176203.1","c8bf631afaf81a14794b3d05a2f58012"
"syn53174998","CT019_phonationA.wav","1","audio/wav","97324","3485738","1702902579638","3485738","1702902579638","syn53174987","https://www.synapse.org/#!Synapse:syn53174998.1","8eef774a330f6c05256ffee7a953c551"
"syn53175556","CT018_phonationO.wav","1","audio/wav","97324","3485738","1702904244210","3485738","1702904244210","syn53175548","https://www.synapse.org/#!Synapse:syn53175556.1","ce74cf99b3765a0094807d69c606aa6f"
"syn53175614","PZ007_phonationO.wav","1","audio/wav","97324","3485738","1702904357508","3485738","1702904357508","syn53175548","https://www.synapse.org/#!Synapse:syn53175614.1","f1f6e6df2553a4e9416ee48f42569f47"
"syn53175768","CT050_phonationU.wav","1","audio/wav","97324","3485738","1702904697219","3485738","1702904697219","syn53175731","https://www.synapse.org/#!Synapse:syn53175768.1","9a4e79c0a151984cd2ad351e0f4a6c1b"
"syn53175877","PZ091_phonationU.wav","1","audio/wav","97324","3485738","1702904920947","3485738","1702904920947","syn53175731","https://www.synapse.org/#!Synapse:syn53175877.1","9a4e79c0a151984cd2ad351e0f4a6c1b"
"syn53176876","PZ051_rhythmTA.wav","1","audio/wav","97324","3485738","1702906892836","3485738","1702906892836","syn53176762","https://www.synapse.org/#!Synapse:syn53176876.1","faac03a02973189f24aace8d3bb69ec2"
"syn53175239","PZ013_phonationE.wav","1","audio/wav","97964","3485738","1702903172138","3485738","1702903172138","syn53175169","https://www.synapse.org/#!Synapse:syn53175239.1","c047fdce63f799aa791d714dfc81cbe2"
"syn53175325","PZ101_phonationE.wav","1","audio/wav","99244","3485738","1702903348530","3485738","1702903348530","syn53175169","https://www.synapse.org/#!Synapse:syn53175325.1","9b9bc7aa3890705001e97ade0758fd44"
"syn53175611","PZ004_phonationO.wav","1","audio/wav","99244","3485738","1702904350763","3485738","1702904350763","syn53175548","https://www.synapse.org/#!Synapse:syn53175611.1","455233aca220824d8db9d0159e2e9b61"
"syn53176863","PZ034_rhythmTA.wav","1","audio/wav","99244","3485738","1702906862432","3485738","1702906862432","syn53176762","https://www.synapse.org/#!Synapse:syn53176863.1","fc89ec11cddaf8fd128aba777e5c9876"
"syn53176357","PZ008_rhythmPA.wav","1","audio/wav","99884","3485738","1702905949594","3485738","1702905949594","syn53176264","https://www.synapse.org/#!Synapse:syn53176357.1","25362c4c4704111a67e11c12fd170a33"
"syn53175296","PZ069_phonationE.wav","1","audio/wav","100524","3485738","1702903287442","3485738","1702903287442","syn53175169","https://www.synapse.org/#!Synapse:syn53175296.1","0235e67b0d8f75a27c548457ef220709"
"syn53176825","CT066_rhythmTA.wav","1","audio/wav","101164","3485738","1702906773982","3485738","1702906773982","syn53176762","https://www.synapse.org/#!Synapse:syn53176825.1","f2d231be9145f44e385da9562edfcf6e"
"syn53175815","PZ025_phonationU.wav","1","audio/wav","102444","3485738","1702904795062","3485738","1702904795062","syn53175731","https://www.synapse.org/#!Synapse:syn53175815.1","c470066182a680585dc42b390553b7f3"
"syn53175924","CT020_rhythmKA.wav","1","audio/wav","102444","3485738","1702905334203","3485738","1702905334203","syn53175914","https://www.synapse.org/#!Synapse:syn53175924.1","c9f863ebb3c01c4d33894641f88d133f"
"syn53175649","PZ037_phonationO.wav","1","audio/wav","103084","3485738","1702904422416","3485738","1702904422416","syn53175548","https://www.synapse.org/#!Synapse:syn53175649.1","da68a0dba06aedbf7b1b3aaed2f4eb60"
"syn53175926","CT022_rhythmKA.wav","1","audio/wav","103084","3485738","1702905339057","3485738","1702905339057","syn53175914","https://www.synapse.org/#!Synapse:syn53175926.1","feeb30ea9c91c5f8edff3853fa8b51d1"
"syn53175559","CT020_phonationO.wav","1","audio/wav","103724","3485738","1702904248405","3485738","1702904248405","syn53175548","https://www.synapse.org/#!Synapse:syn53175559.1","eaa5e8d809ad482d7dbeff9eafda8736"
"syn53175665","PZ055_phonationO.wav","1","audio/wav","103724","3485738","1702904452517","3485738","1702904452517","syn53175548","https://www.synapse.org/#!Synapse:syn53175665.1","3c9531d3f6df0d11212ff559e499b051"
"syn53175280","PZ055_phonationE.wav","1","audio/wav","104364","3485738","1702903254951","3485738","1702903254951","syn53175169","https://www.synapse.org/#!Synapse:syn53175280.1","22f457fef4baa9c8ebc5a3357e9a49cc"
"syn53175486","PZ069_phonationI.wav","1","audio/wav","104364","3485738","1702903940904","3485738","1702903940904","syn53175354","https://www.synapse.org/#!Synapse:syn53175486.1","1d5a893c2b42911df18869725444a38b"
"syn53175158","PZ112_phonationA.wav","1","audio/wav","105004","3485738","1702902889653","3485738","1702902889653","syn53174987","https://www.synapse.org/#!Synapse:syn53175158.1","467b2f780bbf3ef587ada44e4b9befdd"
"syn53175610","PZ003_phonationO.wav","1","audio/wav","105004","3485738","1702904348568","3485738","1702904348568","syn53175548","https://www.synapse.org/#!Synapse:syn53175610.1","5e573cd2cd55cecfb20aae13f130ce48"
"syn53176056","PZ034_rhythmKA.wav","1","audio/wav","105004","3485738","1702905502173","3485738","1702905502173","syn53175914","https://www.synapse.org/#!Synapse:syn53176056.1","4e9039f9ec69de0d33ef87d41439daef"
"syn53175415","PZ004_phonationI.wav","1","audio/wav","105644","3485738","1702903797203","3485738","1702903797203","syn53175354","https://www.synapse.org/#!Synapse:syn53175415.1","42fff764a2dbffd2fb0f8342d5df7c2f"
"syn53175919","CT014_rhythmKA.wav","1","audio/wav","105644","3485738","1702905324853","3485738","1702905324853","syn53175914","https://www.synapse.org/#!Synapse:syn53175919.1","3af136f8aa389ef6b72c67726b89811a"
"syn53175406","CT064_phonationI.wav","1","audio/wav","106284","3485738","1702903777896","3485738","1702903777896","syn53175354","https://www.synapse.org/#!Synapse:syn53175406.1","7671405c9cb82b54ca796c71f5b618d4"
"syn53176441","PZ051_rhythmPA.wav","1","audio/wav","106284","3485738","1702906033819","3485738","1702906033819","syn53176264","https://www.synapse.org/#!Synapse:syn53176441.1","5aaf1b40f27a73cc09c04c57985ff968"
"syn53175488","PZ070_phonationI.wav","1","audio/wav","107564","3485738","1702903943091","3485738","1702903943091","syn53175354","https://www.synapse.org/#!Synapse:syn53175488.1","a9e0f7d7d0cf0c3bc5e8ba0dbc75b2d2"
"syn53175975","PZ007_rhythmKA.wav","1","audio/wav","107564","3485738","1702905443976","3485738","1702905443976","syn53175914","https://www.synapse.org/#!Synapse:syn53175975.1","5ab7513ca872c5c7182ceaadbfa663af"
"syn53176175","PZ089_rhythmKA.wav","1","audio/wav","107564","3485738","1702905606092","3485738","1702905606092","syn53175914","https://www.synapse.org/#!Synapse:syn53176175.1","f3dd11f32916de58e7c3d67139e683ea"
"syn53176182","PZ095_rhythmKA.wav","1","audio/wav","107564","3485738","1702905616921","3485738","1702905616921","syn53175914","https://www.synapse.org/#!Synapse:syn53176182.1","6f4dca6f291d3f1eebd6fad2bb0577c2"
"syn53175453","PZ037_phonationI.wav","1","audio/wav","108204","3485738","1702903873433","3485738","1702903873433","syn53175354","https://www.synapse.org/#!Synapse:syn53175453.1","56c923b2d0453dd6b294b1ef7fd37d05"
"syn53175313","PZ089_phonationE.wav","1","audio/wav","108844","3485738","1702903323695","3485738","1702903323695","syn53175169","https://www.synapse.org/#!Synapse:syn53175313.1","622cb111dac306d7b61fcca9b583c2ba"
"syn53175428","PZ015_phonationI.wav","1","audio/wav","108844","3485738","1702903823027","3485738","1702903823027","syn53175354","https://www.synapse.org/#!Synapse:syn53175428.1","e9874f1e8c9d72f9843462f32a6c57a8"
"syn53175650","PZ039_phonationO.wav","1","audio/wav","108844","3485738","1702904424504","3485738","1702904424504","syn53175548","https://www.synapse.org/#!Synapse:syn53175650.1","f0115a5ede334f4fc1c6d8a922a59e6a"
"syn53175741","CT020_phonationU.wav","1","audio/wav","110124","3485738","1702904643380","3485738","1702904643380","syn53175731","https://www.synapse.org/#!Synapse:syn53175741.1","3d19c1d8dc23dec9b0640d67b0086f92"
"syn53176843","PZ013_rhythmTA.wav","1","audio/wav","110124","3485738","1702906809360","3485738","1702906809360","syn53176762","https://www.synapse.org/#!Synapse:syn53176843.1","ca9335fabd2bda85db782eddfb010bfb"
"syn53175151","PZ104_phonationA.wav","1","audio/wav","110764","3485738","1702902873930","3485738","1702902873930","syn53174987","https://www.synapse.org/#!Synapse:syn53175151.1","8bc8bd08c24b2dd43e72d34d9bcf140e"
"syn53175176","CT018_phonationE.wav","1","audio/wav","112044","3485738","1702903045381","3485738","1702903045381","syn53175169","https://www.synapse.org/#!Synapse:syn53175176.1","af44e98ae677d73f1b1010d5a8bbc3fa"
"syn53175561","CT022_phonationO.wav","1","audio/wav","112044","3485738","1702904252752","3485738","1702904252752","syn53175548","https://www.synapse.org/#!Synapse:syn53175561.1","84395fff70764737cacc69cec01a0105"
"syn53175147","PZ101_phonationA.wav","1","audio/wav","112684","3485738","1702902867737","3485738","1702902867737","syn53174987","https://www.synapse.org/#!Synapse:syn53175147.1","7838287870c646fa76713dd2ea51570b"
"syn53175677","PZ065_phonationO.wav","1","audio/wav","112684","3485738","1702904476023","3485738","1702904476023","syn53175548","https://www.synapse.org/#!Synapse:syn53175677.1","4ee24d70ea6c521c78b64aec0f5ca86f"
"syn53175823","PZ034_phonationU.wav","1","audio/wav","112684","3485738","1702904812510","3485738","1702904812510","syn53175731","https://www.synapse.org/#!Synapse:syn53175823.1","adcf24c722f96c91c444c848c6efb710"
"syn53175870","PZ084_phonationU.wav","1","audio/wav","112684","3485738","1702904907881","3485738","1702904907881","syn53175731","https://www.synapse.org/#!Synapse:syn53175870.1","8d55063fff3c8951207c9dfb465604c8"
"syn53175955","CT056_rhythmKA.wav","1","audio/wav","112684","3485738","1702905401590","3485738","1702905401590","syn53175914","https://www.synapse.org/#!Synapse:syn53175955.1","ef2ad427687a1461923ac16f2d2d9448"
"syn53176771","CT020_rhythmTA.wav","1","audio/wav","112684","3485738","1702906678975","3485738","1702906678975","syn53176762","https://www.synapse.org/#!Synapse:syn53176771.1","6166111befb1c65b8904b256f82c21fc"
"syn53175084","PZ035_phonationA.wav","1","audio/wav","113324","3485738","1702902744918","3485738","1702902744918","syn53174987","https://www.synapse.org/#!Synapse:syn53175084.1","bbb611db9b4d33b037ce3864554c8785"
"syn53175364","CT020_phonationI.wav","1","audio/wav","113324","3485738","1702903688533","3485738","1702903688533","syn53175354","https://www.synapse.org/#!Synapse:syn53175364.1","c85a9e9fecec32b9d615300440c0a410"
"syn53175827","PZ039_phonationU.wav","1","audio/wav","113324","3485738","1702904820910","3485738","1702904820910","syn53175731","https://www.synapse.org/#!Synapse:syn53175827.1","1ee8fe04406d6c73619a2b666d142719"
"syn53175922","CT018_rhythmKA.wav","1","audio/wav","113324","3485738","1702905329352","3485738","1702905329352","syn53175914","https://www.synapse.org/#!Synapse:syn53175922.1","27bae4e0878fd0b76629f330c7862b39"
"syn53176187","PZ097_rhythmKA.wav","1","audio/wav","113324","3485738","1702905621495","3485738","1702905621495","syn53175914","https://www.synapse.org/#!Synapse:syn53176187.1","7503f869158cb81e6b43f7cde083e5a6"
"syn53176880","PZ055_rhythmTA.wav","1","audio/wav","113964","3485738","1702906902056","3485738","1702906902056","syn53176762","https://www.synapse.org/#!Synapse:syn53176880.1","27c843c4c0d692beedad6c23b7e06aab"
"syn53175990","PZ013_rhythmKA.wav","1","audio/wav","114604","3485738","1702905457427","3485738","1702905457427","syn53175914","https://www.synapse.org/#!Synapse:syn53175990.1","f9ba1fb0ddfcc4e306ca66ca20ddeb2b"
"syn53175740","CT019_phonationU.wav","1","audio/wav","115244","3485738","1702904641189","3485738","1702904641189","syn53175731","https://www.synapse.org/#!Synapse:syn53175740.1","86430287c3315f706cf3aa16b8614132"
"syn53176277","CT022_rhythmPA.wav","1","audio/wav","115244","3485738","1702905840566","3485738","1702905840566","syn53176264","https://www.synapse.org/#!Synapse:syn53176277.1","fae5ec05e66ab57925dab0d5c151fc24"
"syn53175706","PZ095_phonationO.wav","1","audio/wav","115884","3485738","1702904533282","3485738","1702904533282","syn53175548","https://www.synapse.org/#!Synapse:syn53175706.1","4d8b2b5396ba4c9903749682d56dd051"
